B 8;YIN;Carcasa OL piesa alunecare CH08-02-07;mec;ϕ 35 x 60;buc;2;5 cm;;;
B 8;YIN;Carcasa OL piesa alunecare: NF08-02-07;mec;ϕ 45x75;buc;4;7 cm;;;
D 8;YIN;Carcasa rulment excentric axa C;mec;ϕ80;buc;1;;;;
D 8;YIN;Carcasa rulment excentric axa C;mec;ϕ86;buc;2;;;;
A 1;YIN;Carcasa valva fluture reducere vacumare;mec;;buc;3;;;;
C 8;YIN;Clema sir legatura electrica 100A;electric;;buc;1;;;;
B 9;YIN;Colier sensor cilindru ascutire;mec;BJ2-016;buc;8;;;;
B 9;YIN;Conector aer prelungitor 12 mm;mec;;buc;4;furtun 12;;;
B 9;YIN;Conector cilindru aer 90 grd;mec;;buc;6;furtun ϕ4;;;
B 9;YIN;Conector pneumatic;mec;JA15-6-100;buc;10;conector piston drill;;;
B 9;YIN;Conector pneumatic fi 6 x 4 mm;mec;;buc;15;;;;
D10;YIN;Contactor trifazic ABB;electric;AS12-30-10-25;buc;1;ABB;;;
H10;YIN;Convertizor;electric;CIMR-JB2A0004BAA;buc;2;J1000 YASKAWA;;;
H10;YIN;Convertizor;electric;CIMR-JB2A0002BAA;buc;2;J1000 YASKAWA;;;
B 9;YIN;Cupla aer (conector aer);mec;ϕ12;buc;3;furtun ϕ4;;;
B 9;YIN;Cupla aer (conector aer);mec;ϕ8;buc;4;;;;
B 9;YIN;Cuplaj cilindru;mec;Y-020B-CM9Z-20;buc;3;;;;
D 8;YIN;Cuplaj elastic cilindru ridicare cap;mec;JA30-10-125;buc;2;;;;
B 8;YIN;Cuplaj piesa titan;mec;CH08-01-17;buc;2;;;;
D 5;YIN;Curea antivibratie cap;mec;B100DS5M550;buc;21;;;;
D 5;YIN;Curea ascutire;mec;ϕ3 X355;buc;31;;;;
D 5;YIN;Curea ascutire;mec;ϕ3X290;buc;17;;;;
D 5;YIN;Curea ascutire;mec;ϕ3X130;buc;25;;;;
D 5;YIN;Curea ascutire;mec;ϕ3X390;buc;12;;;;
D 5;YIN;Curea ascutire;mec;ϕ3X363;buc;6;;;;
D 5;YIN;Curea motor ascutire;mec;ϕ3 X 240;buc;9;;;;
D 5;YIN;Curea oscilatie (axaC);mec;90-J-3     7,5X220;buc;17;;;;
B 7;YIN;Curea reductor axa X;mec;STS S5M 475;buc;1;;;;
B 7;YIN;Curea reductor axa X;mec;STD 560 S8M;buc;1;;;;
B 7;YIN;Curea tractiune X;mec;HTP8M/60X5.8;buc;2;;;;
D 9;YIN;Curea turbina vacumare;mec;SPZ1400LW;buc;20;;;;
B 4;YIN;Cutit;mec;;buc;180;11 cm;;;
C 4;YIN;Cutit;mec;CH08-02-25W1.6;buc;220;5cm;;;
C 4;YIN;Cutit;mec;CH08-02-25W2.5H3(1);buc;150;7J;;;
D 4;YIN;Cutit;mec;CH08-02-25W2H3(1);buc;200;7cm;;;
C 5;YIN;Distantiere spate axa C (2 parti) cu umar;mec;;buc;48;;;;
C 5;YIN;Distantiere spate axa C (2 parti) plata;mec;;buc;43;;;;
E 9;YIN;Driver motor pas cu pas trifazic;electric;YKB3722MA;buc;5;YAKO driver plasa laser;;;
B 9;YIN;Electroventil;electric;SY3120-5MZE-C4;buc;8;;;;
B 9;YIN;Electroventil;electric;VQZ115-5M1-C6-PR;buc;7;;;;
B 9;YIN;Electroventil;electric;SY3120-5MZE-C6;buc;9;;;;
D 8;YIN;Flansa motor axa C cutter 11cm;mec;;buc;1;cutter 11;;;
D 8;YIN;Flansa rulment axa C;mec;ϕ80;buc;4;;;;
D 8;YIN;Flansa rulment axa C;mec;ϕ86;buc;4;;;;
A 5;YIN;Furca titan;mec;;buc;5;;;;
B 2;YIN;Ghidaj 20 mm lung 460 mm;mec;;buc;2;;;;
D 3;YIN;Girofar  230 V;electric;230 V;buc;1;;;;
A 7;YIN;Grila ventilator;electric;;buc;3;ptr capac YIN;;;
B 5;YIN;Inel blocaj coborire drill;mec;ϕ20,ϕ10;buc;4;;;;
A 5;YIN;Inel distantier titan;mec;;buc;8;;;;
D 8;YIN;Intinzator curea antivibratie;mec;78 mm lung;buc;3;;;;
D 8;YIN;Intinzator lant recuperator vacum;mec;ϕ40 ax diam 10 mm;buc;1;;;;
A 5;YIN;Manivela titan lunga;mec;lung 52 mm;buc;11;;;;
A 5;YIN;Manivela titan scurta;mec;lung 50 mm;buc;3;;;;
B 9;YIN;Manometru 0.4 Mpa;mec;;buc;2;alim aer cutter Yin;;;
B 9;YIN;Manometru 0.7 Mpa;mec;;buc;2;alim aer cutter Yin;;;
B 9;YIN;Manometru -100 mmHg vacuum;mec;;buc;2;vacuum Yin;;;
A 6;YIN;Marker laser;electric;LT-M6501-SFL/+;buc;4;;;;
B10;YIN;Motor;electric;R88M-G10030H-S2-Z;buc;1;OMRON;Toone;;
A 9;YIN;Motor cu reductor axa X;electric;SGMAH-08AAAHB61 : HPG-32A-11-J601A-SP;buc;1;YASKAWA;;;
C 2;YIN;Motor Drill 48 V;electric;;buc;1;;;;
C 8;YIN;Mufa cablu panglica;electric;SKT 80P 1.27;buc;4;IDC;;;
C 8;YIN;Mufa cablu panglica;electric;50P 1.27;buc;1;IDC;;;
C 8;YIN;Mufa cablu panglica;electric;40P 1.27;buc;8;IDC;;;
B 9;YIN;Nuca cilindru ascutire;mec;SI 5T/K;buc;6;conector cilindru ascutire;;;
A 1;YIN;Paleta valva reducere vacumare;mec;;buc;3;;;;
C 5;Yin;patina cap pt. 7j si 11;mec;H20FN 170120-02288;buc;4;;;;
D 5;YIN;Perie neagra (masa croire);mec;;buc;5;;;;
B 7;YIN;Pieptene;mec;;buc;13;;;;
D 4;YIN;Piesa Al cap  (pt 6201Z);mec;ϕ 32;buc;10;5cm, 7cm;;;
D 4;YIN;Piesa Al cap  (pt 6202Z);mec;ϕ 35;buc;6;7J, 11cm;;;
C 5;YIN;Piesa alunecare cutit;mec;16X16X47 mm;buc;4;7J;;;
C 5;YIN;Piesa alunecare cutit;mec;20x20x50;buc;8;11 cm;;;
C 6;YIN;Piesa alunecare cutit;mec;16X16X35mm;buc;4;7 cm, 5cm;;;
C 5;YIN;Piesa metalica inferioara piesa alunecare;mec;;buc;6;7cm, 5cm;;;
C 5;YIN;Piesa metalica inferioara piesa alunecare;mec;;buc;6;7cm, 5cm;;;
C 5;YIN;Piesa metalica inferioara piesa alunecare;mec;;buc;2;11;;;
C 5;YIN;Piesa metalica inferioara piesa alunecare;mec;;buc;2;11;;;
A 4;YIN;Pietre ascutire ϕ30 X 100;mec;CH08-04-12H3(2)/CH08-04-11H3(2);buc;11;7cm,7J;;;
B 4;YIN;Pietre ascutire ϕ30 X 75;mec;;buc;4;5 cm;;;
A 4;YIN;Pietre ascutire ϕ35x138;mec;;buc;4;11 cm;;;
D 8;YIN;Pin blocaj;mec;CH08-04-17;buc;4;;;;
D 8;YIN;Pin blocaj;mec;NG08-04-04;buc;2;Pin fixare piston ascutire;;;
B 5;YIN;Pin blocaj pietre ascutire;mec;ϕ4 x 18;buc;5;;;;
D 8;YIN;Pin suport (ax montare pisa de titan) 7,7J;mec;NF08-01-10;buc;2;ax montare piesa de titan 7,7J;
B 8;YIN;Pinion axa Z;mec;ϕ92;buc;5;cutter de 5;;;
B 8;YIN;Pinion axa Z;mec;ϕ136;buc;9;;;;
B 8;YIN;Pinion lant;mec;ϕ100;buc;2;;;;
D 8;YIN;Pinion lant recuperare vacum;mec;ϕ40;buc;10;;;;
B 8;YIN;Pinion mic conveior masa taiere;mec;15 dinti/ϕ85;buc;1;;;;
B 8;YIN;Pinion motor axa Z;mec;ϕ20x16;buc;3;11 cm;;;
B 8;YIN;Pinion motor axa Z;mec;ϕ20x10;buc;7;7 cm;;;
B 8;YIN;Pinion motor axa Z;mec;ϕ17x10;buc;6;5 cm;;;
B 9;YIN;Piston pneumatic;mec;CDJP2B16-5D;buc;4;piston blocare platou;;;
B 9;YIN;Piston pneumatic;mec;CDJ2D16-20-B;buc;8;piston pietre ascutire;;;
B 9;YIN;Piston pneumatic;mec;CDUK20-70D;buc;2;;;;
B 9;YIN;Piston pneumatic;mec;CDU20-80D-(CU0D46);buc;1;;;;
B 9;YIN;Piston pneumatic;mec;CDUK20-100D;buc;2;;;;
B 9;YIN;Piston pneumatic;mec;CDG1BN25-140;buc;3;;;;
B 9;YIN;Piston pneumatic;mec;CDG1BN32-150Z;buc;1;;;;
B 9;YIN;Piston pneumatic;mec;CDG1BN32-200;buc;1;;;;
B 9;YIN;Piston pneumatic;mec;CM2E20-50;buc;4;valva vacuum;;;
B 9;YIN;Piston pneumatic;mec;CDU20-80D-A93L;buc;1;;;;
B 9;YIN;Piston pneumatic;mec;CDQS820-1100CM;buc;2;;;;
B 9;YIN;Piston pneumatic;mec;CDG1BN25-110;buc;3;piston ridicare cap;;;
D 8;YIN;Placa OL prindere motor axa C;mec;90x130;buc;3;;;;
C 8;YIN;Placa PCI;electric;AS-FPGAPC2A-01;buc;2;;;;
D 7;Yin;Placa suport ansamblu cap 11;mec;490x300;buc;1;;;;
B 7;YIN;Placa suport ansamblu cap 5;mec;175x175;buc;2;;;;
B 7;YIN;Placa suport ansamblu cap 7;mec;210x175;buc;2;;;;
B 7;YIN;Placa suport ansamblu cap 7J;mec;330x240;buc;2;5 cm;;;
A 7;YIN;Placa transfer;electric;;buc;4;;;;
A 5;YIN;Platou presare cutit;mec;ϕ135;buc;1;;;;
A 5;YIN;Platou presare cutit;mec;ϕ100;buc;1;;;;
B 9;YIN;Prelungitor furtun aer;mec;ϕ6;buc;1;;;;
B 5;YIN;Reazem inferior cutit: 17x25x12;mec;CH08-02-23;buc;5;5J;;;
B 5;YIN;Reazem inferior cutit: 17x25x12 / fanta ingusta;mec;17x25x12 / fanta ingusta;buc;6;5cm;;;
B 5;YIN;Reazem inferior cutit: 17x25x18;mec;17x25x18;buc;11;7J, 11cm;;;
B 5;YIN;Reazem inferior cutit: 17x25x18/fanta 2 mm;mec;CH08-02-23W2.5;buc;7;7cm;;;
B 5;YIN;Reazem superior cutit: 20x19x19;mec;CH08-02-18;buc;9;5,7,7j;;;
B 5;YIN;Reazem superior cutit: 28x21x22;mec;NG08-02-03;buc;6;11;;;
E10;YIN;Reductor axa X;mec;VRSF-PB-15D-750;buc;1;SHIMPO;;;
E10;YIN;Reductor axa X rupt;mec;VRSF-PB-S9C-T1;buc;1;SHIMPO;;;
F10;YIN;Reductor axa Y;mec;VRSF-PB-S9C-200;buc;3;SHIMPO;;;
E10;YIN;Reductor axa Y cutter J;mec;VRSF-PB-15E-1500;buc;1;SHIMPO;;;
C 8;YIN;Releu c-da drill/ascutire;electric;G2R-2-SND(S) (24v dc);buc;19;OMRON;;;
C 8;YIN;Releu c-da drill/ascutire;electric;G2R-1- (SND) 24v dc;buc;4;OMRON;;;
C 8;YIN;Releu c-da masa spanuit(aer);electric;MY2N-J (24v dc);buc;3;OMRON;;;
D 8;YIN;Roata curea antivibratie;mec;ϕ31  5M.15 Z20 B7;buc;1;;;;
D 8;YIN;Roata curea antivibratie;mec;ϕ48;buc;6;;;;
B 8;YIN;Roata curea axa X;mec;ϕ100;buc;1;;;;
B 8;YIN;Roata curea axa X antrenare motor;mec;ϕ100;buc;1;;;;
B 8;YIN;Roata curea axa Y;mec;ϕ85;buc;1;;;;
B 8;YIN;Roata curea axa Y;mec;ϕ90;buc;1;;;;
B 8;YIN;Roata curea axa Y;mec;ϕ62;buc;1;;;;
B 8;YIN;Roata curea axa Y;mec;ϕ52;buc;1;;;;
D 8;YIN;Roata curea motor axa C;mec;ϕ33;buc;1;;;;
B 8;YIN;Roata dintata;mec;30 dinti/ϕ63;buc;2;;;;
B 8;YIN;Roata inversor curea ascutire;mec;;buc;2;;;;
B 9;YIN;Robinet cilindru pneumatic;mec;ARJ1020F-M5-04;buc;6;furtun ϕ4;;;
B 9;YIN;Robinet cilindru pneumatic;mec;AS1201F-M5-04A;buc;12;;;;
B 9;YIN;Robinet cilindru pneumatic (reglare ascutire);mec;ARJ002CF;buc;10;furtun ϕ4;;;
B 9;YIN;Robinet droser cilindru pneumatic;mec;;buc;1;furtun ϕ4;;;
B 9;YIN;Robinet droser cilindru pneumatic furtun 6;mec;;buc;1;furtun ϕ6;;;
A 3;YIN;Rulment;mec;LM10 U;buc;38;;;;
A 3;YIN;Rulment;mec;LM10 UU;buc;20;;;;
A 3;YIN;Rulment;mec;LM8 UU;buc;10;;;;
B 3;YIN;Rulment;mec;61902  ZZ;buc;2;rulment reductor punte laser;;;
B 3;YIN;Rulment;mec;604 ZZ;buc;212;;;;
B 3;YIN;Rulment;mec;6800 RS;buc;51;;;;
B 3;YIN;Rulment;mec;688 ZZ;buc;0;;;;
B 3;YIN;Rulment;mec;698 ZZ;buc;30;;;;
B 3;YIN;Rulment;mec;6003 ZZ;buc;6;;;;
B 3;YIN;Rulment;mec;6203 ZZ;buc;9;;;;
B 3;YIN;Rulment;mec;6002 ZZ;buc;6;;;;
B 3;YIN;Rulment;mec;6300 ZZ;buc;1;;;;
B 3;YIN;Rulment;mec;61900   2RS;buc;1;;;;
B 3;YIN;Rulment;mec;6902 2RS;buc;2;;;;
B 3;YIN;Rulment;mec;6204 2RS;buc;8;;;;
C 3;YIN;Rulment;mec;6900 ZZ;buc;87;;;;
C 3;YIN;Rulment;mec;6901  ZZ;buc;159;;;;
C 5;YIN;Rulment liniar;mec;EGH20CAC;buc;17;HIWIN;;;
C 5;YIN;Rulment liniar;mec;EGH15SAC;buc;12;HIWIN;;;
D 4;YIN;Rulment piesa Al ϕ 32;mec;6201 ZZ;buc;7;;;;
D 4;YIN;Rulment piesa Al ϕ 35;mec;6202 ZZ;buc;4;;;;
C 5;YIN;Rulment presiune piesa alunecare;mec;ϕ12;buc;3;5, 7, 7J;;;
A 5;YIN;Rulmenti cu ace piesa titan;mec;;buc;49;;;;
D 8;YIN;Sector zimtat mecanism blocare placa;mec;CH08-03-30;buc;4;;;;
A 6;YIN;Sensor axa X;electric;TL-W5MC2;buc;1;OMRON;;;
A 6;YIN;Sensor axa X;electric;TL-W5MC1;buc;3;OMRON;;;
A 6;YIN;Sensor axa Y;electric;GXL-8FU-(I);buc;8;SUNX normal open;;;
A 6;YIN;Sensor axa Y;electric;GXL-8FU-B;buc;3;SUNX normal close;;;
A 6;YIN;Sensor origine platou (theta);electric;E2E-CR8C1;buc;5;OMRON;;;
A 6;YIN;Sensor pinion conveior;electric;E2E-X5ME1-Z;buc;3;OMRON;;;
A 6;YIN;Sensor piston coborire platou;electric;D-C73;buc;16;;;;
A 6;YIN;Sensor piston drill;electric;SMC D-A93;buc;13;;;;
A 6;YIN;Sensor preorigine X;electric;TL-W5MC15;buc;7;OMRON;;;
B 9;YIN;Sensor presiune;electric;IS1000E-202Y;buc;1;SMC;;;
C 9;YIN;Sensor safety;electric;EQ34;buc;4;Panasonic;;;
C 9;YIN;Sensor safety;electric;E3FA-RN12;buc;4;Omron;;;
E 8;YIN;Servo pack;electric;SGDM-02ADA;buc;1;YASKAWA;;;
E 9;YIN;Servo pack;electric;SGDM-04ADA;buc;1;YASKAWA;;;
E 9;YIN;Servo pack;electric;SGDM-01ADA;buc;1;YASKAWA;;;
G 9;YIN;Servo pack;electric;SGDM-05ADA;buc;1;YASKAWA;;;
F 9;YIN;Servo pack;electric;SGD7S-5R5A00A;buc;1;YASKAWA;;;
G10;YIN;Servo pack;electric;SGDM-15ADA-V;buc;1;YASKAWA;;;
A10;YIN;Servomotor;electric;SGMJV-08ADE6S;buc;2;1 YASKAWA;;;
C10;YIN;Servomotor;electric;R88M-G75030H-S2-Z;buc;1;OMRON axa Y cutter;;;
B10;YIN;Servomotor;electric;SGMJV-02ADD6S;buc;1;YASKAWA;;;
A10;YIN;Servomotor;electric;SGM7J-08AFC6S;buc;2;YASKAWA;;;
D10;YIN;Servomotor;electric;SGMPH-15AAA41;buc;1;YASKAWA folosit;;;
A10;YIN;Servomotor;electric;SGDM-08ADE6S;buc;1;YASKAWA;;;
B10;YIN;Servomotor;electric;R88M-G2003-S2-Z;buc;2;OMRON axa Y cutter;;;
B10;YIN;Servomotor;electric;SGMJV-01ADE-6S;buc;3;YASKAWA;;;
B10;YIN;Servomotor;electric;SGMM-01ADC-6S;buc;1;YASKAWA;;;
D10;YIN;Servomotor;electric;R88M-G1K530H-S2-Z;buc;1;OMRON;;;
A10;YIN;Servomotor folosit;electric;SGMJV-08ADE6S;buc;1;1 YASKAWA - folosit;;;
F 9;YIN;Servopack;electric;SGD7S-R90A002;buc;1;YASKAWA;;;
D 3;YIN;Siguranta automata cu contact auxiliar;electric;iC60N C 6A;buc;4;Schneider;;;
D 3;YIN;Siguranta fi10  1A;electric;1 Amp;buc;3;;;;
D 3;YIN;Siguranta fi10  3A;electric;2 Amp;buc;4;;;;
A 5;YIN;Siguranta manivela titan;mec;;buc;11;;;;
D 4;YIN;Siguranta manivela titan;mec;;buc;11;;;;
D 4;YIN;Siguranta piesa Al cap;mec;ϕ 34;buc;29;;;;
B 9;YIN;Soc absorber;mec;FA-0805SB1-S;buc;6;;;;
B 8;YIN;Suport rulment sprijinire cutit;mec;60x70x20;buc;1;;;;
B 8;YIN;Suport rulment sprijinire cutit;mec;45x50x20;buc;3;;;;
C 2;YIN;Sursa 48 V;electric;;buc;1;;;;
D 8;YIN;Surub excentric lant recuperator vacuum;mec;;buc;3;;;;
A 5;YIN;Surub rulmenti ax interior titan;mec;;buc;14;;;;
D 8;YIN;Sustinere piesa culisanta titan;mec;CH08-01-11;buc;1;;;;
B 9;YIN;Tampon - Stopper Bolt;mec;;buc;7;;;;
B 2;YIN;Tija cremaliera, sistem blocare placa presare;mec;245 x  fi  10;buc;2;;;;
B 2;YIN;Tija cremaliera, sistem blocare placa presare;mec;214  x fi 10;buc;1;;;;
B 2;YIN;Tija fi 10 mm;mec;lung 525;buc;1;;;;
B 2;YIN;Tija fi 10 mm;mec;lung 365;buc;6;;;;
B 2;YIN;Tija fi 8 mm;mec;lung 245;buc;3;;;;
B 2;YIN;Tija fi 8 mm;mec;lung 215;buc;2;;;;
B 2;YIN;Tija placa presare  - cutter 11  fi16;mec;;buc;3;;;;
B 2;YIN;Tija placa presare  - cutter 7J  fi16;mec;;buc;2;;;;
B 5;YIN;Tija rasucita;mec;120 mm;buc;12;5 cm;;;
B 5;YIN;Tija rasucita;mec;140 mm /1.6 latime;buc;8;7cm;;;
B 5;YIN;Tija rasucita;mec;140 mm /2 latime;buc;12;7J;;;
B 5;YIN;Tija rasucita;mec;178 mm;buc;8;11 cm;;;
B 5;YIN;Tija rasucita gresite;mec;140 mm /1.6 latime;buc;4;7cm;;;
A 1;YIN;Tija valva reducere vacumare;mec;;buc;3;;;;
;YIN;Ventilator 24V dc racire cap;electric;ϕ80;buc;1;;;;
D 7;YIn;Vortex tub si accesorii;mec;EXAIR 250 PSI;buc;1;;;;
;Diverse;Mufe alimentare 220 V cu 2 pini;electric;;buc;47;;;;
;Diverse;Cablu SATA3;electric;;buc;10;;;;
;Diverse;Cablu SATA2;electric;;buc;4;;;;
;Diverse;Cablu USB A -USB A;electric;;buc;1;;;;
;Diverse;Cablu prelungitor USB 100 mm;electric;;buc;1;;;;
;Diverse;Cablu adaptor USB B - micro USB;electric;;buc;1;;;;
;Diverse;Cablu Audio;electric;;buc;0;;;;
;Diverse;Cablu retea RJ45 1 m;electric;;buc;1;;;;
;Diverse;Cablu USB 2.0 A -male 0.7 m;electric;;buc;1;;;;
;Diverse;USB 2.0 slot bracket x2;electric;;buc;2;;;;
;Diverse;Cablu VGA 5m;electric;5 ml;buc;1;;;;
;Diverse;Cablu VGA 1.2 m;electric;1.2 ml;buc;5;;;;
;Diverse;Cablu Serial RS232  3 m;electric;3 ml;buc;5;;;;
;Diverse;Cablu USB 1.8 m;electric;1.8 ml;buc;3;;;;
